onset	duration	trial_type	experiment_name	participant	block_order	event
0.0	10.0	rest	MotionLoc	SAXE_NES2_s026	2	0
10.009	11.8	coherent	MotionLoc	SAXE_NES2_s026	2	1
21.856	11.8	incoherent	MotionLoc	SAXE_NES2_s026	2	2
33.702	11.8	coherent	MotionLoc	SAXE_NES2_s026	2	3
45.546	11.8	incoherent	MotionLoc	SAXE_NES2_s026	2	4
57.395	11.8	coherent	MotionLoc	SAXE_NES2_s026	2	5
69.246	11.8	incoherent	MotionLoc	SAXE_NES2_s026	2	6
81.089	11.8	coherent	MotionLoc	SAXE_NES2_s026	2	7
92.93	11.8	incoherent	MotionLoc	SAXE_NES2_s026	2	8
104.78	11.8	coherent	MotionLoc	SAXE_NES2_s026	2	9
116.62	11.8	incoherent	MotionLoc	SAXE_NES2_s026	2	10
128.45	11.8	coherent	MotionLoc	SAXE_NES2_s026	2	11
140.3	11.8	incoherent	MotionLoc	SAXE_NES2_s026	2	12
152.14	11.8	coherent	MotionLoc	SAXE_NES2_s026	2	13
163.99	11.8	incoherent	MotionLoc	SAXE_NES2_s026	2	14
175.84	11.8	coherent	MotionLoc	SAXE_NES2_s026	2	15
187.68	11.8	incoherent	MotionLoc	SAXE_NES2_s026	2	16
199.53	11.8	coherent	MotionLoc	SAXE_NES2_s026	2	17
211.38	11.8	incoherent	MotionLoc	SAXE_NES2_s026	2	18
223.22	11.8	coherent	MotionLoc	SAXE_NES2_s026	2	19
235.07	11.8	incoherent	MotionLoc	SAXE_NES2_s026	2	20
246.92	11.8	coherent	MotionLoc	SAXE_NES2_s026	2	21
258.76	11.8	incoherent	MotionLoc	SAXE_NES2_s026	2	22
