onset	duration	trial_type	experiment_name	participant	block_order	event
0.0	10.0	rest	MotionLoc	SAXE_NES2_s027	1	0
10.01	11.8	coherent	MotionLoc	SAXE_NES2_s027	1	1
21.853	11.8	incoherent	MotionLoc	SAXE_NES2_s027	1	2
33.694	11.8	coherent	MotionLoc	SAXE_NES2_s027	1	3
45.541	11.8	incoherent	MotionLoc	SAXE_NES2_s027	1	4
57.387	11.8	coherent	MotionLoc	SAXE_NES2_s027	1	5
69.234	11.8	incoherent	MotionLoc	SAXE_NES2_s027	1	6
81.08	11.8	coherent	MotionLoc	SAXE_NES2_s027	1	7
92.926	11.8	incoherent	MotionLoc	SAXE_NES2_s027	1	8
104.77	11.8	coherent	MotionLoc	SAXE_NES2_s027	1	9
116.62	11.8	incoherent	MotionLoc	SAXE_NES2_s027	1	10
128.46	11.8	coherent	MotionLoc	SAXE_NES2_s027	1	11
140.31	11.8	incoherent	MotionLoc	SAXE_NES2_s027	1	12
152.16	11.8	coherent	MotionLoc	SAXE_NES2_s027	1	13
164.0	11.8	incoherent	MotionLoc	SAXE_NES2_s027	1	14
175.85	11.8	coherent	MotionLoc	SAXE_NES2_s027	1	15
187.69	11.8	incoherent	MotionLoc	SAXE_NES2_s027	1	16
199.54	11.8	coherent	MotionLoc	SAXE_NES2_s027	1	17
211.39	11.8	incoherent	MotionLoc	SAXE_NES2_s027	1	18
223.23	11.8	coherent	MotionLoc	SAXE_NES2_s027	1	19
235.08	11.8	incoherent	MotionLoc	SAXE_NES2_s027	1	20
246.93	11.8	coherent	MotionLoc	SAXE_NES2_s027	1	21
258.77	11.8	incoherent	MotionLoc	SAXE_NES2_s027	1	22
