onset	duration	trial_type	response_time	experimentName	correct	stim_path
0.0	26	rest	n/a	DotsSocPhys	n/a	n/a
234.085	26	rest	n/a	DotsSocPhys	n/a	n/a
468.154	26	rest	n/a	DotsSocPhys	n/a	n/a
26.012	10	physics_correct	11.359	DotsSocPhys	0.0	stimuli/DOTS/physics.nobarriers.c.7.mp4
39.01499999999999	10	physics_incorrect	11.021	DotsSocPhys	1.0	stimuli/DOTS/physics.barriers.i.1.mp4
52.017	10	social_incorrect	11.422	DotsSocPhys	0.0	stimuli/DOTS/social.nobarriers.i.6.mp4
65.023	10	social_correct	11.183	DotsSocPhys	1.0	stimuli/DOTS/social.barriers.c.6.mp4
78.025	10	physics_correct	11.068	DotsSocPhys	1.0	stimuli/DOTS/physics.nobarriers.c.1.mp4
91.028	10	physics_correct	11.074	DotsSocPhys	0.0	stimuli/DOTS/physics.barriers.c.10.mp4
104.03	10	physics_correct	11.143	DotsSocPhys	1.0	stimuli/DOTS/physics.barriers.c.6.mp4
117.03799999999998	10	physics_correct	n/a	DotsSocPhys	n/a	stimuli/DOTS/physics.barriers.c.2.mp4
130.04399999999998	10	social_incorrect	11.361	DotsSocPhys	1.0	stimuli/DOTS/social.barriers.i.3.mp4
143.046	10	social_incorrect	11.19	DotsSocPhys	1.0	stimuli/DOTS/social.nobarriers.i.8.mp4
156.05200000000002	10	social_correct	11.127	DotsSocPhys	1.0	stimuli/DOTS/social.barriers.c.4.mp4
169.055	10	social_correct	10.833	DotsSocPhys	1.0	stimuli/DOTS/social.nobarriers.c.7.mp4
182.058	10	physics_incorrect	11.039	DotsSocPhys	1.0	stimuli/DOTS/physics.barriers.i.9.mp4
195.068	10	physics_incorrect	10.964	DotsSocPhys	1.0	stimuli/DOTS/physics.nobarriers.i.8.mp4
208.076	10	social_incorrect	10.963	DotsSocPhys	1.0	stimuli/DOTS/social.barriers.i.9.mp4
221.081	10	social_incorrect	11.306	DotsSocPhys	0.0	stimuli/DOTS/social.barriers.i.1.mp4
260.086	10	social_correct	11.108	DotsSocPhys	1.0	stimuli/DOTS/social.nobarriers.c.1.mp4
273.089	10	social_correct	10.521	DotsSocPhys	1.0	stimuli/DOTS/social.barriers.c.10.mp4
286.091	10	physics_incorrect	11.094	DotsSocPhys	1.0	stimuli/DOTS/physics.nobarriers.i.6.mp4
299.097	10	physics_correct	10.782	DotsSocPhys	1.0	stimuli/DOTS/physics.nobarriers.c.5.mp4
312.1	10	social_correct	10.874	DotsSocPhys	1.0	stimuli/DOTS/social.nobarriers.c.9.mp4
325.102	10	social_incorrect	11.246	DotsSocPhys	1.0	stimuli/DOTS/social.barriers.i.7.mp4
338.11	10	social_incorrect	11.274	DotsSocPhys	0.0	stimuli/DOTS/social.nobarriers.i.10.mp4
351.112	10	social_incorrect	10.976	DotsSocPhys	1.0	stimuli/DOTS/social.nobarriers.i.2.mp4
364.116	10	physics_incorrect	n/a	DotsSocPhys	n/a	stimuli/DOTS/physics.nobarriers.i.10.mp4
377.118	10	physics_correct	10.579	DotsSocPhys	1.0	stimuli/DOTS/physics.nobarriers.c.9.mp4
390.121	10	physics_incorrect	n/a	DotsSocPhys	n/a	stimuli/DOTS/physics.nobarriers.i.2.mp4
403.13	10	physics_correct	11.184	DotsSocPhys	0.0	stimuli/DOTS/physics.barriers.c.4.mp4
416.135	10	social_correct	10.873	DotsSocPhys	1.0	stimuli/DOTS/social.nobarriers.c.5.mp4
429.14200000000005	10	social_correct	10.856	DotsSocPhys	1.0	stimuli/DOTS/social.barriers.c.2.mp4
442.145	10	physics_incorrect	10.821	DotsSocPhys	1.0	stimuli/DOTS/physics.barriers.i.3.mp4
455.148	10	physics_incorrect	10.817	DotsSocPhys	1.0	stimuli/DOTS/physics.barriers.i.7.mp4
