onset	duration	trial_type	experiment_name	participant	block_order	event
0.0	10.0	rest	MotionLoc	SAXE_NES2_s028	1	0
10.009	11.8	coherent	MotionLoc	SAXE_NES2_s028	1	1
21.848	11.8	incoherent	MotionLoc	SAXE_NES2_s028	1	2
33.682	11.8	coherent	MotionLoc	SAXE_NES2_s028	1	3
45.52	11.8	incoherent	MotionLoc	SAXE_NES2_s028	1	4
57.36	11.8	coherent	MotionLoc	SAXE_NES2_s028	1	5
69.195	11.8	incoherent	MotionLoc	SAXE_NES2_s028	1	6
81.027	11.8	coherent	MotionLoc	SAXE_NES2_s028	1	7
92.862	11.8	incoherent	MotionLoc	SAXE_NES2_s028	1	8
104.7	11.8	coherent	MotionLoc	SAXE_NES2_s028	1	9
116.53	11.8	incoherent	MotionLoc	SAXE_NES2_s028	1	10
128.37	11.8	coherent	MotionLoc	SAXE_NES2_s028	1	11
140.21	11.8	incoherent	MotionLoc	SAXE_NES2_s028	1	12
152.04	11.8	coherent	MotionLoc	SAXE_NES2_s028	1	13
163.88	11.8	incoherent	MotionLoc	SAXE_NES2_s028	1	14
175.72	11.8	coherent	MotionLoc	SAXE_NES2_s028	1	15
187.55	11.8	incoherent	MotionLoc	SAXE_NES2_s028	1	16
199.39	11.8	coherent	MotionLoc	SAXE_NES2_s028	1	17
211.22	11.8	incoherent	MotionLoc	SAXE_NES2_s028	1	18
223.06	11.8	coherent	MotionLoc	SAXE_NES2_s028	1	19
234.9	11.8	incoherent	MotionLoc	SAXE_NES2_s028	1	20
246.73	11.8	coherent	MotionLoc	SAXE_NES2_s028	1	21
258.57	11.8	incoherent	MotionLoc	SAXE_NES2_s028	1	22
