onset	duration	trial_type	experiment_name	participant	block_order	event
0.0	10.0	rest	MotionLoc	SAXE_NES2_s006	1	0
10.009	11.8	coherent	MotionLoc	SAXE_NES2_s006	1	1
21.846	11.8	incoherent	MotionLoc	SAXE_NES2_s006	1	2
33.689	11.8	coherent	MotionLoc	SAXE_NES2_s006	1	3
45.538	11.8	incoherent	MotionLoc	SAXE_NES2_s006	1	4
57.382	11.8	coherent	MotionLoc	SAXE_NES2_s006	1	5
69.23	11.8	incoherent	MotionLoc	SAXE_NES2_s006	1	6
81.073	11.8	coherent	MotionLoc	SAXE_NES2_s006	1	7
92.923	11.8	incoherent	MotionLoc	SAXE_NES2_s006	1	8
104.77	11.8	coherent	MotionLoc	SAXE_NES2_s006	1	9
116.61	11.8	incoherent	MotionLoc	SAXE_NES2_s006	1	10
128.46	11.8	coherent	MotionLoc	SAXE_NES2_s006	1	11
140.31	11.8	incoherent	MotionLoc	SAXE_NES2_s006	1	12
152.15	11.8	coherent	MotionLoc	SAXE_NES2_s006	1	13
164.0	11.8	incoherent	MotionLoc	SAXE_NES2_s006	1	14
175.84	11.8	coherent	MotionLoc	SAXE_NES2_s006	1	15
187.69	11.8	incoherent	MotionLoc	SAXE_NES2_s006	1	16
199.54	11.8	coherent	MotionLoc	SAXE_NES2_s006	1	17
211.38	11.8	incoherent	MotionLoc	SAXE_NES2_s006	1	18
223.23	11.8	coherent	MotionLoc	SAXE_NES2_s006	1	19
235.07	11.8	incoherent	MotionLoc	SAXE_NES2_s006	1	20
246.92	11.8	coherent	MotionLoc	SAXE_NES2_s006	1	21
258.77	11.8	incoherent	MotionLoc	SAXE_NES2_s006	1	22
