onset	duration	trial_type	experiment_name	participant	block_order	event
0.0	10.0	rest	MotionLoc	SAXE_NES2_s009	1	0
10.01	11.8	coherent	MotionLoc	SAXE_NES2_s009	1	1
21.836	11.8	incoherent	MotionLoc	SAXE_NES2_s009	1	2
33.681	11.8	coherent	MotionLoc	SAXE_NES2_s009	1	3
45.531	11.8	incoherent	MotionLoc	SAXE_NES2_s009	1	4
57.376	11.8	coherent	MotionLoc	SAXE_NES2_s009	1	5
69.226	11.8	incoherent	MotionLoc	SAXE_NES2_s009	1	6
81.069	11.8	coherent	MotionLoc	SAXE_NES2_s009	1	7
92.912	11.8	incoherent	MotionLoc	SAXE_NES2_s009	1	8
104.76	11.8	coherent	MotionLoc	SAXE_NES2_s009	1	9
116.61	11.8	incoherent	MotionLoc	SAXE_NES2_s009	1	10
128.45	11.8	coherent	MotionLoc	SAXE_NES2_s009	1	11
140.29	11.8	incoherent	MotionLoc	SAXE_NES2_s009	1	12
152.14	11.8	coherent	MotionLoc	SAXE_NES2_s009	1	13
163.99	11.8	incoherent	MotionLoc	SAXE_NES2_s009	1	14
175.83	11.8	coherent	MotionLoc	SAXE_NES2_s009	1	15
187.68	11.8	incoherent	MotionLoc	SAXE_NES2_s009	1	16
199.51	11.8	coherent	MotionLoc	SAXE_NES2_s009	1	17
211.35	11.8	incoherent	MotionLoc	SAXE_NES2_s009	1	18
223.2	11.8	coherent	MotionLoc	SAXE_NES2_s009	1	19
235.05	11.8	incoherent	MotionLoc	SAXE_NES2_s009	1	20
246.89	11.8	coherent	MotionLoc	SAXE_NES2_s009	1	21
258.74	11.8	incoherent	MotionLoc	SAXE_NES2_s009	1	22
