onset	duration	trial_type	experiment_name	participant	block_order	event
0.0	10.0	rest	MotionLoc	SAXE_NES2_s004	1	0
10.008	11.8	coherent	MotionLoc	SAXE_NES2_s004	1	1
21.859	11.8	incoherent	MotionLoc	SAXE_NES2_s004	1	2
33.703	11.8	coherent	MotionLoc	SAXE_NES2_s004	1	3
45.549	11.8	incoherent	MotionLoc	SAXE_NES2_s004	1	4
57.398	11.8	coherent	MotionLoc	SAXE_NES2_s004	1	5
69.248	11.8	incoherent	MotionLoc	SAXE_NES2_s004	1	6
81.09	11.8	coherent	MotionLoc	SAXE_NES2_s004	1	7
92.932	11.8	incoherent	MotionLoc	SAXE_NES2_s004	1	8
104.78	11.8	coherent	MotionLoc	SAXE_NES2_s004	1	9
116.63	11.8	incoherent	MotionLoc	SAXE_NES2_s004	1	10
128.45	11.8	coherent	MotionLoc	SAXE_NES2_s004	1	11
140.3	11.8	incoherent	MotionLoc	SAXE_NES2_s004	1	12
152.15	11.8	coherent	MotionLoc	SAXE_NES2_s004	1	13
163.99	11.8	incoherent	MotionLoc	SAXE_NES2_s004	1	14
175.84	11.8	coherent	MotionLoc	SAXE_NES2_s004	1	15
187.69	11.8	incoherent	MotionLoc	SAXE_NES2_s004	1	16
199.53	11.8	coherent	MotionLoc	SAXE_NES2_s004	1	17
211.38	11.8	incoherent	MotionLoc	SAXE_NES2_s004	1	18
223.22	11.8	coherent	MotionLoc	SAXE_NES2_s004	1	19
235.07	11.8	incoherent	MotionLoc	SAXE_NES2_s004	1	20
246.92	11.8	coherent	MotionLoc	SAXE_NES2_s004	1	21
258.76	11.8	incoherent	MotionLoc	SAXE_NES2_s004	1	22
