onset	duration	trial_type	experiment_name	participant	block_order	event
0.0	10.0	rest	MotionLoc	SAXE_NES2_s004	2	0
10.01	11.8	coherent	MotionLoc	SAXE_NES2_s004	2	1
21.848	11.8	incoherent	MotionLoc	SAXE_NES2_s004	2	2
33.692	11.8	coherent	MotionLoc	SAXE_NES2_s004	2	3
45.536	11.8	incoherent	MotionLoc	SAXE_NES2_s004	2	4
57.386	11.8	coherent	MotionLoc	SAXE_NES2_s004	2	5
69.231	11.8	incoherent	MotionLoc	SAXE_NES2_s004	2	6
81.058	11.8	coherent	MotionLoc	SAXE_NES2_s004	2	7
92.904	11.8	incoherent	MotionLoc	SAXE_NES2_s004	2	8
104.75	11.8	coherent	MotionLoc	SAXE_NES2_s004	2	9
116.6	11.8	incoherent	MotionLoc	SAXE_NES2_s004	2	10
128.44	11.8	coherent	MotionLoc	SAXE_NES2_s004	2	11
140.29	11.8	incoherent	MotionLoc	SAXE_NES2_s004	2	12
152.14	11.8	coherent	MotionLoc	SAXE_NES2_s004	2	13
163.98	11.8	incoherent	MotionLoc	SAXE_NES2_s004	2	14
175.83	11.8	coherent	MotionLoc	SAXE_NES2_s004	2	15
187.67	11.8	incoherent	MotionLoc	SAXE_NES2_s004	2	16
199.52	11.8	coherent	MotionLoc	SAXE_NES2_s004	2	17
211.37	11.8	incoherent	MotionLoc	SAXE_NES2_s004	2	18
223.21	11.8	coherent	MotionLoc	SAXE_NES2_s004	2	19
235.06	11.8	incoherent	MotionLoc	SAXE_NES2_s004	2	20
246.91	11.8	coherent	MotionLoc	SAXE_NES2_s004	2	21
258.75	11.8	incoherent	MotionLoc	SAXE_NES2_s004	2	22
