onset	duration	trial_type	experiment_name	participant	block_order	event
0.0	10.0	rest	MotionLoc	SAXE_NES2_s014	2	0
10.016	11.8	coherent	MotionLoc	SAXE_NES2_s014	2	1
21.858	11.8	incoherent	MotionLoc	SAXE_NES2_s014	2	2
33.702	11.8	coherent	MotionLoc	SAXE_NES2_s014	2	3
45.55	11.8	incoherent	MotionLoc	SAXE_NES2_s014	2	4
57.395	11.8	coherent	MotionLoc	SAXE_NES2_s014	2	5
69.248	11.8	incoherent	MotionLoc	SAXE_NES2_s014	2	6
81.089	11.8	coherent	MotionLoc	SAXE_NES2_s014	2	7
92.93	11.8	incoherent	MotionLoc	SAXE_NES2_s014	2	8
104.78	11.8	coherent	MotionLoc	SAXE_NES2_s014	2	9
116.62	11.8	incoherent	MotionLoc	SAXE_NES2_s014	2	10
128.47	11.8	coherent	MotionLoc	SAXE_NES2_s014	2	11
140.31	11.8	incoherent	MotionLoc	SAXE_NES2_s014	2	12
152.16	11.8	coherent	MotionLoc	SAXE_NES2_s014	2	13
164.01	11.8	incoherent	MotionLoc	SAXE_NES2_s014	2	14
175.85	11.8	coherent	MotionLoc	SAXE_NES2_s014	2	15
187.7	11.8	incoherent	MotionLoc	SAXE_NES2_s014	2	16
199.55	11.8	coherent	MotionLoc	SAXE_NES2_s014	2	17
211.39	11.8	incoherent	MotionLoc	SAXE_NES2_s014	2	18
223.24	11.8	coherent	MotionLoc	SAXE_NES2_s014	2	19
235.08	11.8	incoherent	MotionLoc	SAXE_NES2_s014	2	20
246.93	11.8	coherent	MotionLoc	SAXE_NES2_s014	2	21
258.78	11.8	incoherent	MotionLoc	SAXE_NES2_s014	2	22
