onset	duration	trial_type	experiment_name	participant	block_order	event
0.0	10.0	rest	MotionLoc	SAXE_NES2_s021	1	0
10.01	11.8	coherent	MotionLoc	SAXE_NES2_s021	1	1
21.853	11.8	incoherent	MotionLoc	SAXE_NES2_s021	1	2
33.698	11.8	coherent	MotionLoc	SAXE_NES2_s021	1	3
45.545	11.8	incoherent	MotionLoc	SAXE_NES2_s021	1	4
57.392	11.8	coherent	MotionLoc	SAXE_NES2_s021	1	5
69.239	11.8	incoherent	MotionLoc	SAXE_NES2_s021	1	6
81.085	11.8	coherent	MotionLoc	SAXE_NES2_s021	1	7
92.932	11.8	incoherent	MotionLoc	SAXE_NES2_s021	1	8
104.78	11.8	coherent	MotionLoc	SAXE_NES2_s021	1	9
116.62	11.8	incoherent	MotionLoc	SAXE_NES2_s021	1	10
128.47	11.8	coherent	MotionLoc	SAXE_NES2_s021	1	11
140.31	11.8	incoherent	MotionLoc	SAXE_NES2_s021	1	12
152.16	11.8	coherent	MotionLoc	SAXE_NES2_s021	1	13
164.01	11.8	incoherent	MotionLoc	SAXE_NES2_s021	1	14
175.85	11.8	coherent	MotionLoc	SAXE_NES2_s021	1	15
187.7	11.8	incoherent	MotionLoc	SAXE_NES2_s021	1	16
199.55	11.8	coherent	MotionLoc	SAXE_NES2_s021	1	17
211.39	11.8	incoherent	MotionLoc	SAXE_NES2_s021	1	18
223.24	11.8	coherent	MotionLoc	SAXE_NES2_s021	1	19
235.08	11.8	incoherent	MotionLoc	SAXE_NES2_s021	1	20
246.93	11.8	coherent	MotionLoc	SAXE_NES2_s021	1	21
258.78	11.8	incoherent	MotionLoc	SAXE_NES2_s021	1	22
