onset	duration	trial_type	experiment_name	participant	block_order	event
0.0	10.0	rest	MotionLoc	SAXE_NES2_s001	1	0
10.010094	11.8	coherent	MotionLoc	SAXE_NES2_s001	1	1
21.810094	11.8	incoherent	MotionLoc	SAXE_NES2_s001	1	2
33.660094	11.8	coherent	MotionLoc	SAXE_NES2_s001	1	3
45.510094	11.8	incoherent	MotionLoc	SAXE_NES2_s001	1	4
57.360094	11.8	coherent	MotionLoc	SAXE_NES2_s001	1	5
69.210094	11.8	incoherent	MotionLoc	SAXE_NES2_s001	1	6
81.060094	11.8	coherent	MotionLoc	SAXE_NES2_s001	1	7
92.910094	11.8	incoherent	MotionLoc	SAXE_NES2_s001	1	8
104.760094	11.8	coherent	MotionLoc	SAXE_NES2_s001	1	9
116.610094	11.8	incoherent	MotionLoc	SAXE_NES2_s001	1	10
128.460094	11.8	coherent	MotionLoc	SAXE_NES2_s001	1	11
140.310094	11.8	incoherent	MotionLoc	SAXE_NES2_s001	1	12
152.160094	11.8	coherent	MotionLoc	SAXE_NES2_s001	1	13
164.010094	11.8	incoherent	MotionLoc	SAXE_NES2_s001	1	14
175.860094	11.8	coherent	MotionLoc	SAXE_NES2_s001	1	15
187.710094	11.8	incoherent	MotionLoc	SAXE_NES2_s001	1	16
199.560094	11.8	coherent	MotionLoc	SAXE_NES2_s001	1	17
211.410094	11.8	incoherent	MotionLoc	SAXE_NES2_s001	1	18
223.260094	11.8	coherent	MotionLoc	SAXE_NES2_s001	1	19
235.110094	11.8	incoherent	MotionLoc	SAXE_NES2_s001	1	20
246.960094	11.8	coherent	MotionLoc	SAXE_NES2_s001	1	21
