onset	duration	trial_type	experiment_name	participant	block_order	event
0.0	10.0	rest	MotionLoc	SAXE_NES2_s019	2	0
10.01	11.8	coherent	MotionLoc	SAXE_NES2_s019	2	1
21.858	11.8	incoherent	MotionLoc	SAXE_NES2_s019	2	2
33.703	11.8	coherent	MotionLoc	SAXE_NES2_s019	2	3
45.548	11.8	incoherent	MotionLoc	SAXE_NES2_s019	2	4
57.396	11.8	coherent	MotionLoc	SAXE_NES2_s019	2	5
69.246	11.8	incoherent	MotionLoc	SAXE_NES2_s019	2	6
81.09	11.8	coherent	MotionLoc	SAXE_NES2_s019	2	7
92.932	11.8	incoherent	MotionLoc	SAXE_NES2_s019	2	8
104.78	11.8	coherent	MotionLoc	SAXE_NES2_s019	2	9
116.6	11.8	incoherent	MotionLoc	SAXE_NES2_s019	2	10
128.45	11.8	coherent	MotionLoc	SAXE_NES2_s019	2	11
140.3	11.8	incoherent	MotionLoc	SAXE_NES2_s019	2	12
152.15	11.8	coherent	MotionLoc	SAXE_NES2_s019	2	13
163.99	11.8	incoherent	MotionLoc	SAXE_NES2_s019	2	14
175.84	11.8	coherent	MotionLoc	SAXE_NES2_s019	2	15
187.68	11.8	incoherent	MotionLoc	SAXE_NES2_s019	2	16
199.53	11.8	coherent	MotionLoc	SAXE_NES2_s019	2	17
211.38	11.8	incoherent	MotionLoc	SAXE_NES2_s019	2	18
223.22	11.8	coherent	MotionLoc	SAXE_NES2_s019	2	19
235.07	11.8	incoherent	MotionLoc	SAXE_NES2_s019	2	20
246.92	11.8	coherent	MotionLoc	SAXE_NES2_s019	2	21
258.76	11.8	incoherent	MotionLoc	SAXE_NES2_s019	2	22
