onset	duration	trial_type	response_time	experimentName	correct	stim_path
0.0	26	rest	n/a	DotsSocPhys	n/a	n/a
234.089	26	rest	n/a	DotsSocPhys	n/a	n/a
468.166	26	rest	n/a	DotsSocPhys	n/a	n/a
26.013	10	physics_correct	n/a	DotsSocPhys	n/a	stimuli/DOTS/physics.barriers.c.4.mp4
39.019000000000005	10	physics_correct	11.073	DotsSocPhys	1.0	stimuli/DOTS/physics.barriers.c.2.mp4
52.024	10	social_incorrect	11.199	DotsSocPhys	1.0	stimuli/DOTS/social.barriers.i.3.mp4
65.029	10	social_correct	n/a	DotsSocPhys	n/a	stimuli/DOTS/social.barriers.c.2.mp4
78.037	10	physics_incorrect	11.187	DotsSocPhys	1.0	stimuli/DOTS/physics.nobarriers.i.10.mp4
91.042	10	physics_incorrect	11.176	DotsSocPhys	1.0	stimuli/DOTS/physics.barriers.i.3.mp4
104.04800000000002	10	physics_correct	11.484	DotsSocPhys	1.0	stimuli/DOTS/physics.nobarriers.c.5.mp4
117.05400000000002	10	physics_correct	n/a	DotsSocPhys	n/a	stimuli/DOTS/physics.nobarriers.c.9.mp4
130.057	10	social_correct	n/a	DotsSocPhys	n/a	stimuli/DOTS/social.barriers.c.10.mp4
143.06199999999998	10	social_incorrect	11.433	DotsSocPhys	0.0	stimuli/DOTS/social.nobarriers.i.6.mp4
156.06799999999998	10	social_correct	n/a	DotsSocPhys	n/a	stimuli/DOTS/social.nobarriers.c.5.mp4
169.072	10	social_incorrect	11.313	DotsSocPhys	1.0	stimuli/DOTS/social.nobarriers.i.8.mp4
182.074	10	physics_incorrect	11.13	DotsSocPhys	1.0	stimuli/DOTS/physics.nobarriers.i.8.mp4
195.077	10	physics_correct	n/a	DotsSocPhys	n/a	stimuli/DOTS/physics.nobarriers.c.7.mp4
208.08	10	social_incorrect	n/a	DotsSocPhys	n/a	stimuli/DOTS/social.barriers.i.1.mp4
221.086	10	social_incorrect	n/a	DotsSocPhys	n/a	stimuli/DOTS/social.nobarriers.i.2.mp4
260.094	10	social_incorrect	11.205	DotsSocPhys	1.0	stimuli/DOTS/social.nobarriers.i.10.mp4
273.101	10	social_incorrect	11.18	DotsSocPhys	1.0	stimuli/DOTS/social.barriers.i.9.mp4
286.108	10	physics_correct	n/a	DotsSocPhys	n/a	stimuli/DOTS/physics.barriers.c.10.mp4
299.11	10	physics_incorrect	11.053	DotsSocPhys	1.0	stimuli/DOTS/physics.nobarriers.i.6.mp4
312.115	10	social_correct	11.395	DotsSocPhys	1.0	stimuli/DOTS/social.barriers.c.4.mp4
325.117	10	social_correct	11.093	DotsSocPhys	1.0	stimuli/DOTS/social.barriers.c.6.mp4
338.124	10	social_correct	11.254	DotsSocPhys	1.0	stimuli/DOTS/social.nobarriers.c.1.mp4
351.127	10	social_correct	11.058	DotsSocPhys	1.0	stimuli/DOTS/social.nobarriers.c.9.mp4
364.13	10	physics_incorrect	n/a	DotsSocPhys	n/a	stimuli/DOTS/physics.barriers.i.9.mp4
377.132	10	physics_correct	11.085	DotsSocPhys	1.0	stimuli/DOTS/physics.nobarriers.c.1.mp4
390.135	10	physics_incorrect	n/a	DotsSocPhys	n/a	stimuli/DOTS/physics.barriers.i.1.mp4
403.143	10	physics_incorrect	11.477	DotsSocPhys	1.0	stimuli/DOTS/physics.barriers.i.7.mp4
416.148	10	social_correct	n/a	DotsSocPhys	n/a	stimuli/DOTS/social.nobarriers.c.7.mp4
429.15	10	social_incorrect	10.996	DotsSocPhys	0.0	stimuli/DOTS/social.barriers.i.7.mp4
442.157	10	physics_incorrect	11.063	DotsSocPhys	1.0	stimuli/DOTS/physics.nobarriers.i.2.mp4
455.163	10	physics_correct	10.95	DotsSocPhys	1.0	stimuli/DOTS/physics.barriers.c.6.mp4
