onset	duration	trial_type	experiment_name	participant	block_order	event
0.0	10.0	rest	MotionLoc	SAXE_NES2_s015	2	0
10.01	11.8	coherent	MotionLoc	SAXE_NES2_s015	2	1
21.858	11.8	incoherent	MotionLoc	SAXE_NES2_s015	2	2
33.704	11.8	coherent	MotionLoc	SAXE_NES2_s015	2	3
45.55	11.8	incoherent	MotionLoc	SAXE_NES2_s015	2	4
57.396	11.8	coherent	MotionLoc	SAXE_NES2_s015	2	5
69.248	11.8	incoherent	MotionLoc	SAXE_NES2_s015	2	6
81.09	11.8	coherent	MotionLoc	SAXE_NES2_s015	2	7
92.932	11.8	incoherent	MotionLoc	SAXE_NES2_s015	2	8
104.78	11.8	coherent	MotionLoc	SAXE_NES2_s015	2	9
116.62	11.8	incoherent	MotionLoc	SAXE_NES2_s015	2	10
128.44	11.8	coherent	MotionLoc	SAXE_NES2_s015	2	11
140.28	11.8	incoherent	MotionLoc	SAXE_NES2_s015	2	12
152.13	11.8	coherent	MotionLoc	SAXE_NES2_s015	2	13
163.98	11.8	incoherent	MotionLoc	SAXE_NES2_s015	2	14
175.82	11.8	coherent	MotionLoc	SAXE_NES2_s015	2	15
187.67	11.8	incoherent	MotionLoc	SAXE_NES2_s015	2	16
199.51	11.8	coherent	MotionLoc	SAXE_NES2_s015	2	17
211.36	11.8	incoherent	MotionLoc	SAXE_NES2_s015	2	18
223.21	11.8	coherent	MotionLoc	SAXE_NES2_s015	2	19
235.05	11.8	incoherent	MotionLoc	SAXE_NES2_s015	2	20
246.9	11.8	coherent	MotionLoc	SAXE_NES2_s015	2	21
258.75	11.8	incoherent	MotionLoc	SAXE_NES2_s015	2	22
