onset	duration	trial_type	experiment_name	participant	block_order	event
0.0	10.0	rest	MotionLoc	SAXE_NES2_s020	1	0
10.008	11.8	coherent	MotionLoc	SAXE_NES2_s020	1	1
21.859	11.8	incoherent	MotionLoc	SAXE_NES2_s020	1	2
33.701	11.8	coherent	MotionLoc	SAXE_NES2_s020	1	3
45.547	11.8	incoherent	MotionLoc	SAXE_NES2_s020	1	4
57.396	11.8	coherent	MotionLoc	SAXE_NES2_s020	1	5
69.239	11.8	incoherent	MotionLoc	SAXE_NES2_s020	1	6
81.085	11.8	coherent	MotionLoc	SAXE_NES2_s020	1	7
92.93	11.8	incoherent	MotionLoc	SAXE_NES2_s020	1	8
104.74	11.8	coherent	MotionLoc	SAXE_NES2_s020	1	9
116.59	11.8	incoherent	MotionLoc	SAXE_NES2_s020	1	10
128.44	11.8	coherent	MotionLoc	SAXE_NES2_s020	1	11
140.28	11.8	incoherent	MotionLoc	SAXE_NES2_s020	1	12
152.13	11.8	coherent	MotionLoc	SAXE_NES2_s020	1	13
163.97	11.8	incoherent	MotionLoc	SAXE_NES2_s020	1	14
175.82	11.8	coherent	MotionLoc	SAXE_NES2_s020	1	15
187.67	11.8	incoherent	MotionLoc	SAXE_NES2_s020	1	16
199.51	11.8	coherent	MotionLoc	SAXE_NES2_s020	1	17
211.36	11.8	incoherent	MotionLoc	SAXE_NES2_s020	1	18
223.21	11.8	coherent	MotionLoc	SAXE_NES2_s020	1	19
235.05	11.8	incoherent	MotionLoc	SAXE_NES2_s020	1	20
246.9	11.8	coherent	MotionLoc	SAXE_NES2_s020	1	21
258.75	11.8	incoherent	MotionLoc	SAXE_NES2_s020	1	22
