onset	duration	trial_type	experiment_name	participant	block_order	event
0.0	10.0	rest	MotionLoc	SAXE_NES2_s001	2	0
10.010156	11.8	coherent	MotionLoc	SAXE_NES2_s001	2	1
21.860156	11.8	incoherent	MotionLoc	SAXE_NES2_s001	2	2
33.710156	11.8	coherent	MotionLoc	SAXE_NES2_s001	2	3
45.560156	11.8	incoherent	MotionLoc	SAXE_NES2_s001	2	4
57.410156	11.8	coherent	MotionLoc	SAXE_NES2_s001	2	5
69.260156	11.8	incoherent	MotionLoc	SAXE_NES2_s001	2	6
81.110156	11.8	coherent	MotionLoc	SAXE_NES2_s001	2	7
92.960156	11.8	incoherent	MotionLoc	SAXE_NES2_s001	2	8
104.810156	11.8	coherent	MotionLoc	SAXE_NES2_s001	2	9
116.660156	11.8	incoherent	MotionLoc	SAXE_NES2_s001	2	10
128.510156	11.8	coherent	MotionLoc	SAXE_NES2_s001	2	11
140.360156	11.8	incoherent	MotionLoc	SAXE_NES2_s001	2	12
152.210156	11.8	coherent	MotionLoc	SAXE_NES2_s001	2	13
164.060156	11.8	incoherent	MotionLoc	SAXE_NES2_s001	2	14
175.910156	11.8	coherent	MotionLoc	SAXE_NES2_s001	2	15
187.760156	11.8	incoherent	MotionLoc	SAXE_NES2_s001	2	16
199.610156	11.8	coherent	MotionLoc	SAXE_NES2_s001	2	17
211.460156	11.8	incoherent	MotionLoc	SAXE_NES2_s001	2	18
223.310156	11.8	coherent	MotionLoc	SAXE_NES2_s001	2	19
235.160156	11.8	incoherent	MotionLoc	SAXE_NES2_s001	2	20
247.010156	11.8	coherent	MotionLoc	SAXE_NES2_s001	2	21
