onset	duration	trial_type	experiment_name	participant	block_order	event
0.0	10.0	rest	MotionLoc	SAXE_NES2_s002	1	0
10.008	11.8	coherent	MotionLoc	SAXE_NES2_s002	1	1
21.845	11.8	incoherent	MotionLoc	SAXE_NES2_s002	1	2
33.69	11.8	coherent	MotionLoc	SAXE_NES2_s002	1	3
45.536	11.8	incoherent	MotionLoc	SAXE_NES2_s002	1	4
57.384	11.8	coherent	MotionLoc	SAXE_NES2_s002	1	5
69.228	11.8	incoherent	MotionLoc	SAXE_NES2_s002	1	6
81.074	11.8	coherent	MotionLoc	SAXE_NES2_s002	1	7
92.92	11.8	incoherent	MotionLoc	SAXE_NES2_s002	1	8
104.77	11.8	coherent	MotionLoc	SAXE_NES2_s002	1	9
116.62	11.8	incoherent	MotionLoc	SAXE_NES2_s002	1	10
128.46	11.8	coherent	MotionLoc	SAXE_NES2_s002	1	11
140.3	11.8	incoherent	MotionLoc	SAXE_NES2_s002	1	12
152.15	11.8	coherent	MotionLoc	SAXE_NES2_s002	1	13
164.0	11.8	incoherent	MotionLoc	SAXE_NES2_s002	1	14
175.84	11.8	coherent	MotionLoc	SAXE_NES2_s002	1	15
187.69	11.8	incoherent	MotionLoc	SAXE_NES2_s002	1	16
199.54	11.8	coherent	MotionLoc	SAXE_NES2_s002	1	17
211.38	11.8	incoherent	MotionLoc	SAXE_NES2_s002	1	18
223.23	11.8	coherent	MotionLoc	SAXE_NES2_s002	1	19
235.06	11.8	incoherent	MotionLoc	SAXE_NES2_s002	1	20
246.91	11.8	coherent	MotionLoc	SAXE_NES2_s002	1	21
258.75	11.8	incoherent	MotionLoc	SAXE_NES2_s002	1	22
