onset	duration	trial_type	experiment_name	participant	block_order	event
0.0	10.0	rest	MotionLoc	SAXE_NES2_s012	1	0
10.013	11.8	coherent	MotionLoc	SAXE_NES2_s012	1	1
21.853	11.8	incoherent	MotionLoc	SAXE_NES2_s012	1	2
33.698	11.8	coherent	MotionLoc	SAXE_NES2_s012	1	3
45.545	11.8	incoherent	MotionLoc	SAXE_NES2_s012	1	4
57.391	11.8	coherent	MotionLoc	SAXE_NES2_s012	1	5
69.243	11.8	incoherent	MotionLoc	SAXE_NES2_s012	1	6
81.085	11.8	coherent	MotionLoc	SAXE_NES2_s012	1	7
92.928	11.8	incoherent	MotionLoc	SAXE_NES2_s012	1	8
104.76	11.8	coherent	MotionLoc	SAXE_NES2_s012	1	9
116.6	11.8	incoherent	MotionLoc	SAXE_NES2_s012	1	10
128.45	11.8	coherent	MotionLoc	SAXE_NES2_s012	1	11
140.3	11.8	incoherent	MotionLoc	SAXE_NES2_s012	1	12
152.14	11.8	coherent	MotionLoc	SAXE_NES2_s012	1	13
163.99	11.8	incoherent	MotionLoc	SAXE_NES2_s012	1	14
175.84	11.8	coherent	MotionLoc	SAXE_NES2_s012	1	15
187.68	11.8	incoherent	MotionLoc	SAXE_NES2_s012	1	16
199.53	11.8	coherent	MotionLoc	SAXE_NES2_s012	1	17
211.38	11.8	incoherent	MotionLoc	SAXE_NES2_s012	1	18
223.22	11.8	coherent	MotionLoc	SAXE_NES2_s012	1	19
235.07	11.8	incoherent	MotionLoc	SAXE_NES2_s012	1	20
246.91	11.8	coherent	MotionLoc	SAXE_NES2_s012	1	21
258.76	11.8	incoherent	MotionLoc	SAXE_NES2_s012	1	22
